157.55.39.138 - - [12/Jul/2021:00:00:27 -0400] "GET / HTTP/1.1" 301 586 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
64.67.111.194 - - [12/Jul/2021:11:09:40 -0400] "GET /wp-content/plugins/wordfence/js/wfselect2.min.1623076348.js?ver=7.5.4 HTTP/1.1" 200 19487 "https://www.nepadesigns.com/wp-admin/admin.php?page=Wordfence" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
64.67.111.194 - - [12/Jul/2021:11:09:40 -0400] "GET /wp-content/plugins/wordfence/js/Chart.bundle.min.1623076348.js?ver=2.4.0 HTTP/1.1" 200 57287 "https://www.nepadesigns.com/wp-admin/admin.php?page=Wordfence" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
64.67.111.194 - - [12/Jul/2021:11:09:40 -0400] "GET /wp-content/plugins/wordfence/fonts/roboto-KFOlCnqEu92Fr1MmWUlfBBc-AMP6lQ.woff HTTP/1.1" 304 203 "https://www.nepadesigns.com/wp-content/plugins/wordfence/css/wf-roboto-font.1623076348.css?ver=7.5.4" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
64.67.111.194 - - [12/Jul/2021:11:09:40 -0400] "GET /wp-content/plugins/wordfence/fonts/roboto-KFOlCnqEu92Fr1MmSU5fBBc-AMP6lQ.woff HTTP/1.1" 200 14511 "https://www.nepadesigns.com/wp-content/plugins/wordfence/css/wf-roboto-font.1623076348.css?ver=7.5.4" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
64.67.111.194 - - [12/Jul/2021:11:09:40 -0400] "GET /wp-content/plugins/wordfence/fonts/roboto-KFOkCnqEu92Fr1Mu51xIIzQXKMny.woff HTTP/1.1" 200 16087 "https://www.nepadesigns.com/wp-content/plugins/wordfence/css/wf-roboto-font.1623076348.css?ver=7.5.4" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
64.67.111.194 - - [12/Jul/2021:11:09:40 -0400] "GET /wp-content/plugins/wordfence/fonts/fontawesome-webfont.woff?v=4.7.0 HTTP/1.1" 200 98466 "https://www.nepadesigns.com/wp-content/plugins/wordfence/css/wf-font-awesome.1623076348.css?ver=7.5.4" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
64.67.111.194 - - [12/Jul/2021:11:09:40 -0400] "GET /index.php/wp-json/jetpack/v4/jitm?message_path=wp%3Atoplevel_page_Wordfence%3Aadmin_notices&query=page%253DWordfence&full_jp_logo_exists=false&_wpnonce=6b66a9bb9d HTTP/1.1" 200 677 "https://www.nepadesigns.com/wp-admin/admin.php?page=Wordfence" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
64.67.111.194 - - [12/Jul/2021:11:09:45 -0400] "GET /wp-content/plugins/wordfence/images/icons/working-indicator.gif HTTP/1.1" 304 203 "https://www.nepadesigns.com/wp-content/plugins/wordfence/css/wf-onboarding.1623076348.css?ver=7.5.4" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
64.67.111.194 - - [12/Jul/2021:11:09:45 -0400] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 587 "https://www.nepadesigns.com/wp-admin/admin.php?page=Wordfence" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
64.67.111.194 - - [12/Jul/2021:11:09:48 -0400] "GET /wp-admin/admin.php?page=WordfenceScan&subpage=scan_options&source=dashboard HTTP/1.1" 200 31059 "https://www.nepadesigns.com/wp-admin/admin.php?page=Wordfence" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
64.67.111.194 - - [12/Jul/2021:11:09:48 -0400] "GET /wp-content/plugins/wordfence/css/wf-roboto-font.1623076348.css?ver=7.5.4 HTTP/1.1" 200 852 "https://www.nepadesigns.com/wp-admin/admin.php?page=WordfenceScan&subpage=scan_options&source=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
64.67.111.194 - - [12/Jul/2021:11:09:48 -0400] "GET /wp-content/plugins/wordfence/css/wf-font-awesome.1623076348.css?ver=7.5.4 HTTP/1.1" 200 7527 "https://www.nepadesigns.com/wp-admin/admin.php?page=WordfenceScan&subpage=scan_options&source=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
64.67.111.194 - - [12/Jul/2021:11:09:48 -0400] "GET /wp-content/plugins/wordfence/css/main.1623076348.css?ver=7.5.4 HTTP/1.1" 200 44880 "https://www.nepadesigns.com/wp-admin/admin.php?page=WordfenceScan&subpage=scan_options&source=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
64.67.111.194 - - [12/Jul/2021:11:09:48 -0400] "GET /wp-content/plugins/wordfence/css/wf-ionicons.1623076348.css?ver=7.5.4 HTTP/1.1" 200 8578 "https://www.nepadesigns.com/wp-admin/admin.php?page=WordfenceScan&subpage=scan_options&source=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
64.67.111.194 - - [12/Jul/2021:11:09:48 -0400] "GET /wp-content/plugins/wordfence/css/wf-colorbox.1623076348.css?ver=7.5.4 HTTP/1.1" 200 3068 "https://www.nepadesigns.com/wp-admin/admin.php?page=WordfenceScan&subpage=scan_options&source=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
64.67.111.194 - - [12/Jul/2021:11:09:48 -0400] "GET /wp-content/plugins/wordfence/modules/login-security/css/admin-global.1623076348.css?ver=1.0.6 HTTP/1.1" 200 4394 "https://www.nepadesigns.com/wp-admin/admin.php?page=WordfenceScan&subpage=scan_options&source=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
64.67.111.194 - - [12/Jul/2021:11:09:48 -0400] "GET /wp-content/plugins/wordfence/css/wordfenceBox.1623076348.css?ver=7.5.4 HTTP/1.1" 200 8310 "https://www.nepadesigns.com/wp-admin/admin.php?page=WordfenceScan&subpage=scan_options&source=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
64.67.111.194 - - [12/Jul/2021:11:09:48 -0400] "GET /wp-content/plugins/wordfence/css/wf-adminbar.1623076348.css?ver=7.5.4 HTTP/1.1" 200 12022 "https://www.nepadesigns.com/wp-admin/admin.php?page=WordfenceScan&subpage=scan_options&source=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
64.67.111.194 - - [12/Jul/2021:11:09:48 -0400] "GET /wp-content/plugins/wordfence/css/wf-onboarding.1623076348.css?ver=7.5.4 HTTP/1.1" 200 4757 "https://www.nepadesigns.com/wp-admin/admin.php?page=WordfenceScan&subpage=scan_options&source=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
64.67.111.194 - - [12/Jul/2021:11:09:48 -0400] "GET /wp-content/plugins/wordfence/js/jquery.tmpl.min.1623076348.js?ver=7.5.4 HTTP/1.1" 200 3213 "https://www.nepadesigns.com/wp-admin/admin.php?page=WordfenceScan&subpage=scan_options&source=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
64.67.111.194 - - [12/Jul/2021:11:09:48 -0400] "GET /wp-content/plugins/wordfence/js/jquery.dataTables.min.1623076348.js?ver=7.5.4 HTTP/1.1" 200 29111 "https://www.nepadesigns.com/wp-admin/admin.php?page=WordfenceScan&subpage=scan_options&source=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
64.67.111.194 - - [12/Jul/2021:11:09:48 -0400] "GET /wp-content/plugins/wordfence/js/jquery.colorbox-min.1623076348.js?ver=7.5.4 HTTP/1.1" 200 5130 "https://www.nepadesigns.com/wp-admin/admin.php?page=WordfenceScan&subpage=scan_options&source=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
64.67.111.194 - - [12/Jul/2021:11:09:48 -0400] "GET /wp-content/plugins/wordfence/js/jquery.qrcode.min.1623076348.js?ver=7.5.4 HTTP/1.1" 200 5168 "https://www.nepadesigns.com/wp-admin/admin.php?page=WordfenceScan&subpage=scan_options&source=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
64.67.111.194 - - [12/Jul/2021:11:09:48 -0400] "GET /wp-content/plugins/wordfence/js/wfi18n.1623076348.js?ver=7.5.4 HTTP/1.1" 200 2470 "https://www.nepadesigns.com/wp-admin/admin.php?page=WordfenceScan&subpage=scan_options&source=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
64.67.111.194 - - [12/Jul/2021:11:09:48 -0400] "GET /wp-content/plugins/wordfence/js/wfglobal.1623076348.js?ver=7.5.4 HTTP/1.1" 200 10879 "https://www.nepadesigns.com/wp-admin/admin.php?page=WordfenceScan&subpage=scan_options&source=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
64.67.111.194 - - [12/Jul/2021:11:09:48 -0400] "GET /wp-content/plugins/wordfence/js/admin.1623076348.js?ver=7.5.4 HTTP/1.1" 200 31757 "https://www.nepadesigns.com/wp-admin/admin.php?page=WordfenceScan&subpage=scan_options&source=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
64.67.111.194 - - [12/Jul/2021:11:09:48 -0400] "GET /wp-content/plugins/wordfence/js/wfdropdown.1623076348.js?ver=7.5.4 HTTP/1.1" 200 1927 "https://www.nepadesigns.com/wp-admin/admin.php?page=WordfenceScan&subpage=scan_options&source=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
64.67.111.194 - - [12/Jul/2021:11:09:48 -0400] "GET /wp-content/plugins/wordfence/js/admin.ajaxWatcher.1623076348.js?ver=7.5.4 HTTP/1.1" 200 6323 "https://www.nepadesigns.com/wp-admin/admin.php?page=WordfenceScan&subpage=scan_options&source=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
64.67.111.194 - - [12/Jul/2021:11:09:48 -0400] "GET /wp-content/plugins/wordfence/js/wfdashboard.1623076348.js?ver=7.5.4 HTTP/1.1" 200 571 "https://www.nepadesigns.com/wp-admin/admin.php?page=WordfenceScan&subpage=scan_options&source=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
64.67.111.194 - - [12/Jul/2021:11:09:48 -0400] "GET /wp-content/plugins/wordfence/js/wfpopover.1623076348.js?ver=7.5.4 HTTP/1.1" 200 5369 "https://www.nepadesigns.com/wp-admin/admin.php?page=WordfenceScan&subpage=scan_options&source=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
64.67.111.194 - - [12/Jul/2021:11:09:48 -0400] "GET /wp-content/plugins/wordfence/css/wfselect2.min.1623076348.css?ver=7.5.4 HTTP/1.1" 200 2402 "https://www.nepadesigns.com/wp-admin/admin.php?page=WordfenceScan&subpage=scan_options&source=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
64.67.111.194 - - [12/Jul/2021:11:09:48 -0400] "GET /wp-content/plugins/wordfence/js/wfselect2.min.1623076348.js?ver=7.5.4 HTTP/1.1" 200 19487 "https://www.nepadesigns.com/wp-admin/admin.php?page=WordfenceScan&subpage=scan_options&source=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
64.67.111.194 - - [12/Jul/2021:11:09:48 -0400] "GET /wp-content/plugins/wordfence/images/wordfence-logo.svg HTTP/1.1" 304 202 "https://www.nepadesigns.com/wp-admin/admin.php?page=WordfenceScan&subpage=scan_options&source=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
64.67.111.194 - - [12/Jul/2021:11:09:49 -0400] "GET /wp-content/plugins/wordfence/fonts/roboto-KFOlCnqEu92Fr1MmWUlfBBc-AMP6lQ.woff HTTP/1.1" 304 203 "https://www.nepadesigns.com/wp-content/plugins/wordfence/css/wf-roboto-font.1623076348.css?ver=7.5.4" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
64.67.111.194 - - [12/Jul/2021:11:09:49 -0400] "GET /wp-content/plugins/wordfence/fonts/roboto-KFOlCnqEu92Fr1MmSU5fBBc-AMP6lQ.woff HTTP/1.1" 304 203 "https://www.nepadesigns.com/wp-content/plugins/wordfence/css/wf-roboto-font.1623076348.css?ver=7.5.4" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
64.67.111.194 - - [12/Jul/2021:11:09:49 -0400] "GET /wp-content/plugins/wordfence/fonts/fontawesome-webfont.woff?v=4.7.0 HTTP/1.1" 304 204 "https://www.nepadesigns.com/wp-content/plugins/wordfence/css/wf-font-awesome.1623076348.css?ver=7.5.4" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
64.67.111.194 - - [12/Jul/2021:11:09:49 -0400] "GET /wp-content/plugins/wordfence/fonts/ionicons.woff?v=2.0.0 HTTP/1.1" 304 204 "https://www.nepadesigns.com/wp-content/plugins/wordfence/css/wf-ionicons.1623076348.css?ver=7.5.4" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
64.67.111.194 - - [12/Jul/2021:11:09:49 -0400] "GET /index.php/wp-json/jetpack/v4/jitm?message_path=wp%3Awordfence-0_page_WordfenceScan%3Aadmin_notices&query=page%253DWordfenceScan%252Csubpage%253Dscan_options%252Csource%253Ddashboard&full_jp_logo_exists=false&_wpnonce=6b66a9bb9d HTTP/1.1" 200 677 "https://www.nepadesigns.com/wp-admin/admin.php?page=WordfenceScan&subpage=scan_options&source=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
64.67.111.194 - - [12/Jul/2021:11:09:59 -0400] "GET /wp-content/plugins/wordfence/images/icons/working-indicator.gif HTTP/1.1" 304 779 "https://www.nepadesigns.com/wp-content/plugins/wordfence/css/wf-onboarding.1623076348.css?ver=7.5.4" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
64.67.111.194 - - [12/Jul/2021:11:09:59 -0400] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 1155 "https://www.nepadesigns.com/wp-admin/admin.php?page=WordfenceScan&subpage=scan_options&source=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
64.67.111.194 - - [12/Jul/2021:11:09:59 -0400] "GET /wp-admin/admin.php?page=WordfenceScan&subpage=scan_options&source=dashboard HTTP/1.1" 200 31071 "https://www.nepadesigns.com/wp-admin/admin.php?page=WordfenceScan&subpage=scan_options&source=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
64.67.111.194 - - [12/Jul/2021:11:10:00 -0400] "GET /wp-content/plugins/wordfence/css/wf-roboto-font.1623076348.css?ver=7.5.4 HTTP/1.1" 200 852 "https://www.nepadesigns.com/wp-admin/admin.php?page=WordfenceScan&subpage=scan_options&source=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
64.67.111.194 - - [12/Jul/2021:11:10:00 -0400] "GET /wp-content/plugins/wordfence/css/wf-font-awesome.1623076348.css?ver=7.5.4 HTTP/1.1" 200 7527 "https://www.nepadesigns.com/wp-admin/admin.php?page=WordfenceScan&subpage=scan_options&source=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
64.67.111.194 - - [12/Jul/2021:11:10:00 -0400] "GET /wp-content/plugins/wordfence/css/main.1623076348.css?ver=7.5.4 HTTP/1.1" 200 44880 "https://www.nepadesigns.com/wp-admin/admin.php?page=WordfenceScan&subpage=scan_options&source=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
64.67.111.194 - - [12/Jul/2021:11:10:00 -0400] "GET /wp-content/plugins/wordfence/css/wf-ionicons.1623076348.css?ver=7.5.4 HTTP/1.1" 200 8578 "https://www.nepadesigns.com/wp-admin/admin.php?page=WordfenceScan&subpage=scan_options&source=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
64.67.111.194 - - [12/Jul/2021:11:10:00 -0400] "GET /wp-content/plugins/wordfence/css/wf-colorbox.1623076348.css?ver=7.5.4 HTTP/1.1" 200 3068 "https://www.nepadesigns.com/wp-admin/admin.php?page=WordfenceScan&subpage=scan_options&source=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
64.67.111.194 - - [12/Jul/2021:11:10:00 -0400] "GET /wp-content/plugins/wordfence/modules/login-security/css/admin-global.1623076348.css?ver=1.0.6 HTTP/1.1" 200 4378 "https://www.nepadesigns.com/wp-admin/admin.php?page=WordfenceScan&subpage=scan_options&source=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
64.67.111.194 - - [12/Jul/2021:11:10:00 -0400] "GET /wp-content/plugins/wordfence/css/wordfenceBox.1623076348.css?ver=7.5.4 HTTP/1.1" 200 8278 "https://www.nepadesigns.com/wp-admin/admin.php?page=WordfenceScan&subpage=scan_options&source=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
64.67.111.194 - - [12/Jul/2021:11:10:00 -0400] "GET /wp-content/plugins/wordfence/css/wf-adminbar.1623076348.css?ver=7.5.4 HTTP/1.1" 200 12038 "https://www.nepadesigns.com/wp-admin/admin.php?page=WordfenceScan&subpage=scan_options&source=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
64.67.111.194 - - [12/Jul/2021:11:10:00 -0400] "GET /wp-content/plugins/wordfence/css/wf-onboarding.1623076348.css?ver=7.5.4 HTTP/1.1" 200 4757 "https://www.nepadesigns.com/wp-admin/admin.php?page=WordfenceScan&subpage=scan_options&source=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
64.67.111.194 - - [12/Jul/2021:11:10:00 -0400] "GET /wp-content/plugins/wordfence/js/jquery.tmpl.min.1623076348.js?ver=7.5.4 HTTP/1.1" 200 3213 "https://www.nepadesigns.com/wp-admin/admin.php?page=WordfenceScan&subpage=scan_options&source=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
64.67.111.194 - - [12/Jul/2021:11:10:00 -0400] "GET /wp-content/plugins/wordfence/js/jquery.colorbox-min.1623076348.js?ver=7.5.4 HTTP/1.1" 200 5130 "https://www.nepadesigns.com/wp-admin/admin.php?page=WordfenceScan&subpage=scan_options&source=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
64.67.111.194 - - [12/Jul/2021:11:10:00 -0400] "GET /wp-content/plugins/wordfence/js/jquery.dataTables.min.1623076348.js?ver=7.5.4 HTTP/1.1" 200 29111 "https://www.nepadesigns.com/wp-admin/admin.php?page=WordfenceScan&subpage=scan_options&source=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
64.67.111.194 - - [12/Jul/2021:11:10:00 -0400] "GET /wp-content/plugins/wordfence/js/jquery.qrcode.min.1623076348.js?ver=7.5.4 HTTP/1.1" 200 5168 "https://www.nepadesigns.com/wp-admin/admin.php?page=WordfenceScan&subpage=scan_options&source=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
64.67.111.194 - - [12/Jul/2021:11:10:00 -0400] "GET /wp-content/plugins/wordfence/js/wfi18n.1623076348.js?ver=7.5.4 HTTP/1.1" 200 2470 "https://www.nepadesigns.com/wp-admin/admin.php?page=WordfenceScan&subpage=scan_options&source=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
64.67.111.194 - - [12/Jul/2021:11:10:00 -0400] "GET /wp-content/plugins/wordfence/js/wfglobal.1623076348.js?ver=7.5.4 HTTP/1.1" 200 10879 "https://www.nepadesigns.com/wp-admin/admin.php?page=WordfenceScan&subpage=scan_options&source=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
64.67.111.194 - - [12/Jul/2021:11:10:00 -0400] "GET /wp-content/plugins/wordfence/js/wfdropdown.1623076348.js?ver=7.5.4 HTTP/1.1" 200 1927 "https://www.nepadesigns.com/wp-admin/admin.php?page=WordfenceScan&subpage=scan_options&source=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
64.67.111.194 - - [12/Jul/2021:11:10:00 -0400] "GET /wp-content/plugins/wordfence/js/admin.1623076348.js?ver=7.5.4 HTTP/1.1" 200 31757 "https://www.nepadesigns.com/wp-admin/admin.php?page=WordfenceScan&subpage=scan_options&source=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
64.67.111.194 - - [12/Jul/2021:11:10:00 -0400] "GET /wp-content/plugins/wordfence/js/wfdashboard.1623076348.js?ver=7.5.4 HTTP/1.1" 200 571 "https://www.nepadesigns.com/wp-admin/admin.php?page=WordfenceScan&subpage=scan_options&source=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
64.67.111.194 - - [12/Jul/2021:11:10:00 -0400] "GET /wp-content/plugins/wordfence/js/admin.ajaxWatcher.1623076348.js?ver=7.5.4 HTTP/1.1" 200 6323 "https://www.nepadesigns.com/wp-admin/admin.php?page=WordfenceScan&subpage=scan_options&source=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
64.67.111.194 - - [12/Jul/2021:11:10:00 -0400] "GET /wp-content/plugins/wordfence/js/wfpopover.1623076348.js?ver=7.5.4 HTTP/1.1" 200 5369 "https://www.nepadesigns.com/wp-admin/admin.php?page=WordfenceScan&subpage=scan_options&source=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
64.67.111.194 - - [12/Jul/2021:11:10:00 -0400] "GET /wp-content/plugins/wordfence/css/wfselect2.min.1623076348.css?ver=7.5.4 HTTP/1.1" 200 2402 "https://www.nepadesigns.com/wp-admin/admin.php?page=WordfenceScan&subpage=scan_options&source=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
64.67.111.194 - - [12/Jul/2021:11:10:00 -0400] "GET /wp-content/plugins/wordfence/js/wfselect2.min.1623076348.js?ver=7.5.4 HTTP/1.1" 200 19487 "https://www.nepadesigns.com/wp-admin/admin.php?page=WordfenceScan&subpage=scan_options&source=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
64.67.111.194 - - [12/Jul/2021:11:10:00 -0400] "GET /wp-content/plugins/wordfence/images/wordfence-logo.svg HTTP/1.1" 304 202 "https://www.nepadesigns.com/wp-admin/admin.php?page=WordfenceScan&subpage=scan_options&source=dashboard" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
